STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,spdeps,Main expenditure type,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,BE,Belgium,2023,,14788.71,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,BG,Bulgaria,2014,,1118.36,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,BG,Bulgaria,2015,,1157.47,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,BG,Bulgaria,2016,,1225.55,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,BG,Bulgaria,2017,,1298.29,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,BG,Bulgaria,2018,,1410.23,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,BG,Bulgaria,2019,,1539.17,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,BG,Bulgaria,2020,,1758.43,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,BG,Bulgaria,2021,,2063.25,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,BG,Bulgaria,2022,,2482.52,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,BG,Bulgaria,2023,,2838.05,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CH,Switzerland,2014,,17444,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CH,Switzerland,2015,,20277.88,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CH,Switzerland,2016,,20221.84,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CH,Switzerland,2017,,20100.74,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CH,Switzerland,2018,,19528.42,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CH,Switzerland,2019,,20780.91,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CH,Switzerland,2020,,23677.81,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CH,Switzerland,2021,,23474.83,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CH,Switzerland,2022,,25462.51,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CH,Switzerland,2023,,26594.66,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CY,Cyprus,2014,,4081.16,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CY,Cyprus,2015,,4141.78,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CY,Cyprus,2016,,4236.44,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CY,Cyprus,2017,,4254.72,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CY,Cyprus,2018,,4322.52,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CY,Cyprus,2019,,4781.59,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CY,Cyprus,2020,,5973.32,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CY,Cyprus,2021,,6028.84,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CY,Cyprus,2022,,6411.49,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CY,Cyprus,2023,,6507.3,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CZ,Czechia,2014,,2925.75,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CZ,Czechia,2015,,3026.6,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CZ,Czechia,2016,,3146.43,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CZ,Czechia,2017,,3359,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CZ,Czechia,2018,,3662.7,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CZ,Czechia,2019,,3973.77,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CZ,Czechia,2020,,4430.58,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CZ,Czechia,2021,,4958.73,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CZ,Czechia,2022,,5362.35,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,CZ,Czechia,2023,,6073.03,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,DE,Germany,2014,,10555.3,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,DE,Germany,2015,,10924.99,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,DE,Germany,2016,,11328.72,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,DE,Germany,2017,,11710.87,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,DE,Germany,2018,,12074.03,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,DE,Germany,2019,,12605.27,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,DE,Germany,2020,,13489.06,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,DE,Germany,2021,,13961.53,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,DE,Germany,2022,,14338.43,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,DE,Germany,2023,,15154.31,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,DK,Denmark,2014,,16183.22,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,DK,Denmark,2015,,16192.73,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,DK,Denmark,2016,,16046.28,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,DK,Denmark,2017,,16389.71,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,DK,Denmark,2018,,16586.4,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,DK,Denmark,2019,,16878.13,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,DK,Denmark,2020,,17897.42,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,DK,Denmark,2021,,18273.35,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,DK,Denmark,2022,,18292.34,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,DK,Denmark,2023,,18424.76,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EA19,Euro area - 19 countries  (2015-2022),2014,,8914.95,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EA19,Euro area - 19 countries  (2015-2022),2015,,9105.12,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EA19,Euro area - 19 countries  (2015-2022),2016,,9308.07,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EA19,Euro area - 19 countries  (2015-2022),2017,,9518.34,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EA19,Euro area - 19 countries  (2015-2022),2018,,9752.5,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EA19,Euro area - 19 countries  (2015-2022),2019,,10105.66,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EA19,Euro area - 19 countries  (2015-2022),2020,,10986.48,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EA19,Euro area - 19 countries  (2015-2022),2021,,11291.23,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EA19,Euro area - 19 countries  (2015-2022),2022,,11487.44,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EA19,Euro area - 19 countries  (2015-2022),2023,,12120.8,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EA20,Euro area – 20 countries (from 2023),2014,,8833.17,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EA20,Euro area – 20 countries (from 2023),2015,,9023.12,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EA20,Euro area – 20 countries (from 2023),2016,,9226.58,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EA20,Euro area – 20 countries (from 2023),2017,,9437.31,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EA20,Euro area – 20 countries (from 2023),2018,,9672.22,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EA20,Euro area – 20 countries (from 2023),2019,,10024.4,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EA20,Euro area – 20 countries (from 2023),2020,,10897.49,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EA20,Euro area – 20 countries (from 2023),2021,,11202.76,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EA20,Euro area – 20 countries (from 2023),2022,,11400.71,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EA20,Euro area – 20 countries (from 2023),2023,,12032.98,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EE,Estonia,2014,,2272.12,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EE,Estonia,2015,,2529.15,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EE,Estonia,2016,,2736.56,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EE,Estonia,2017,,2886.97,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EE,Estonia,2018,,3207.15,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EE,Estonia,2019,,3457.65,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EE,Estonia,2020,,3969.42,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EE,Estonia,2021,,4073.23,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EE,Estonia,2022,,4252.55,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EE,Estonia,2023,,5120.06,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EL,Greece,2014,,4242.34,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EL,Greece,2015,,4283.48,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EL,Greece,2016,,4306.17,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EL,Greece,2017,,4230.85,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EL,Greece,2018,,4270.88,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EL,Greece,2019,,4351.53,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EL,Greece,2020,,4551.28,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EL,Greece,2021,,4654.12,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EL,Greece,2022,,4813.85,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EL,Greece,2023,,5088.56,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,ES,Spain,2014,,5670.88,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,ES,Spain,2015,,5736.08,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,ES,Spain,2016,,5717.14,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,ES,Spain,2017,,5845.5,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,ES,Spain,2018,,6097.43,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,ES,Spain,2019,,6406.65,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,ES,Spain,2020,,7135.24,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,ES,Spain,2021,,7267.6,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,ES,Spain,2022,,7370.8,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,ES,Spain,2023,,7889.74,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EU27_2007,European Union - 27 countries (2007-2013),2014,,7992.81,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EU27_2007,European Union - 27 countries (2007-2013),2015,,8321.87,,b,break in time series,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EU27_2007,European Union - 27 countries (2007-2013),2016,,8299.42,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EU27_2007,European Union - 27 countries (2007-2013),2017,,8448.55,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EU27_2007,European Union - 27 countries (2007-2013),2018,,8621.15,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2014,,7684.97,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2015,,7860.1,,b,break in time series,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2016,,8054.82,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2017,,8255.04,,p,provisional,,
